,Archetype,arrival_time,departure_time,time_in_park,max_wait,attractions_experienced,fastpass_used,total_wait_time,average_wait_time
19296,Tourist,303,639,336,36,0,0,0,0.0
19297,Tourist,303,625,322,81,2,0,181,90.5
19298,Tourist,304,675,371,107,4,1,277,69.25
19299,Tourist,304,873,569,96,5,1,345,69.0
19300,Tourist,304,689,385,35,0,0,0,0.0
19301,Tourist,304,835,531,101,5,1,269,53.8
19302,Tourist,304,648,344,61,0,0,0,0.0
19303,Tourist,304,627,323,41,0,0,0,0.0
19304,Tourist,304,860,556,73,0,0,0,0.0
19305,Tourist,304,788,484,76,5,1,313,62.6
19306,Tourist,304,768,464,99,5,1,324,64.8
19307,Tourist,304,722,418,50,1,1,0,0.0
19308,Tourist,304,652,348,72,2,0,136,68.0
19309,Tourist,304,861,557,73,0,0,0,0.0
19310,Tourist,304,720,416,88,4,1,279,69.75
19311,Tourist,304,891,587,86,6,0,391,65.16666666666667
19312,Tourist,304,655,351,120,3,1,208,69.33333333333333
19313,Tourist,304,726,422,44,0,0,0,0.0
19314,Tourist,304,629,325,120,3,0,262,87.33333333333333
19315,Tourist,304,776,472,64,1,0,72,72.0
19316,Tourist,304,777,473,92,5,0,379,75.8
19317,Tourist,304,797,493,32,0,0,0,0.0
19318,Tourist,304,670,366,92,0,0,0,0.0
19319,Tourist,304,756,452,32,1,0,59,59.0
19320,Tourist,304,891,587,57,0,0,0,0.0
19321,Tourist,304,726,422,93,0,0,0,0.0
19322,Tourist,304,739,435,89,3,0,253,84.33333333333333
19323,Tourist,304,794,490,31,0,0,0,0.0
19324,Tourist,304,604,300,33,0,0,0,0.0
19325,Tourist,304,853,549,92,6,0,419,69.83333333333333
19326,Tourist,304,610,306,87,3,1,174,58.0
19327,Tourist,304,717,413,54,0,0,0,0.0
19328,Tourist,304,892,588,69,6,0,376,62.666666666666664
19329,Tourist,304,638,334,106,0,0,0,0.0
19330,Tourist,304,844,540,81,1,0,86,86.0
19331,Tourist,304,864,560,47,0,0,0,0.0
19332,Tourist,304,653,349,111,3,0,281,93.66666666666667
19333,Tourist,304,883,579,77,2,0,41,20.5
19334,Tourist,304,640,336,87,0,0,0,0.0
19335,Tourist,304,616,312,41,0,0,0,0.0
19336,Tourist,304,788,484,85,5,0,382,76.4
19337,Tourist,304,688,384,120,3,1,218,72.66666666666667
19338,Tourist,304,621,317,56,0,0,0,0.0
19339,Tourist,304,731,427,91,1,0,40,40.0
19340,Tourist,304,865,561,57,5,0,256,51.2
19341,Tourist,304,799,495,36,1,0,16,16.0
19342,Tourist,304,860,556,65,1,0,49,49.0
19343,Tourist,304,735,431,47,0,0,0,0.0
19344,Tourist,304,890,586,73,2,0,97,48.5
19345,Tourist,304,801,497,44,2,0,90,45.0
19346,Tourist,304,917,613,79,2,0,79,39.5
19347,Tourist,304,841,537,115,1,0,33,33.0
19348,Tourist,304,816,512,63,0,0,0,0.0
19349,Tourist,304,817,513,44,0,0,0,0.0
19350,Tourist,304,647,343,61,2,0,128,64.0
19351,Tourist,304,756,452,68,4,1,200,50.0
19352,Tourist,304,769,465,55,3,0,127,42.333333333333336
19353,Tourist,304,835,531,102,7,0,485,69.28571428571429
19354,Tourist,304,612,308,105,3,1,218,72.66666666666667
19355,Tourist,304,699,395,50,2,0,76,38.0
19356,Tourist,304,621,317,113,3,0,291,97.0
19357,Tourist,304,689,385,68,0,0,0,0.0
19358,Tourist,304,800,496,92,5,1,319,63.8
19359,Tourist,304,678,374,74,4,0,282,70.5
19360,Tourist,304,851,547,88,5,0,405,81.0
19361,Tourist,304,878,574,94,1,0,18,18.0
19362,Tourist,304,852,548,74,6,0,411,68.5
19363,Tourist,304,657,353,91,3,0,229,76.33333333333333
19364,Tourist,304,892,588,113,7,0,402,57.42857142857143
19365,Tourist,304,781,477,60,3,0,192,64.0
19366,Tourist,304,646,342,57,2,1,73,36.5
19367,Tourist,304,900,596,72,8,1,391,48.875
19368,Tourist,304,765,461,100,4,1,255,63.75
19369,Tourist,304,624,320,93,0,0,0,0.0
19370,Tourist,304,886,582,85,6,0,412,68.66666666666667
19371,Tourist,304,775,471,31,0,0,0,0.0
19372,Tourist,304,773,469,72,4,0,261,65.25
19373,Tourist,304,609,305,30,0,0,0,0.0
19374,Tourist,304,802,498,30,1,0,20,20.0
19375,Tourist,304,681,377,51,1,0,59,59.0
19376,Tourist,304,849,545,59,0,0,0,0.0
19377,Tourist,304,607,303,32,0,0,0,0.0
19378,Tourist,304,870,566,92,2,0,62,31.0
19379,Tourist,304,853,549,98,5,0,367,73.4
19380,Tourist,304,615,311,111,3,0,285,95.0
19381,Tourist,304,642,338,83,3,0,275,91.66666666666667
19382,Tourist,304,643,339,60,1,0,69,69.0
19383,Tourist,304,813,509,76,5,1,301,60.2
19384,Tourist,304,674,370,75,0,0,0,0.0
19385,Tourist,304,664,360,95,0,0,0,0.0
19386,Tourist,304,755,451,108,0,0,0,0.0
19387,Tourist,304,855,551,32,2,1,0,0.0
19388,Tourist,304,910,606,60,5,0,234,46.8
19389,Tourist,305,781,476,71,1,0,37,37.0
19390,Tourist,305,833,528,75,6,0,398,66.33333333333333
19391,Tourist,305,686,381,70,3,0,224,74.66666666666667
19392,Tourist,305,864,559,37,2,0,70,35.0
19393,Tourist,305,810,505,97,0,0,0,0.0
19394,Tourist,305,809,504,95,4,0,354,88.5
19395,Tourist,305,854,549,110,2,0,45,22.5
19396,Tourist,305,767,462,61,1,0,62,62.0
19397,Tourist,305,660,355,114,0,0,0,0.0
19398,Tourist,305,769,464,54,3,1,141,47.0
19399,Tourist,305,785,480,46,1,1,0,0.0
19400,Tourist,305,900,595,55,3,0,160,53.333333333333336
19401,Tourist,305,637,332,35,0,0,0,0.0
19402,Tourist,305,714,409,70,3,1,187,62.333333333333336
19403,Tourist,305,827,522,109,5,0,405,81.0
19404,Tourist,305,781,476,116,0,0,0,0.0
19405,Tourist,305,690,385,103,0,0,0,0.0
19406,Tourist,305,848,543,44,4,0,160,40.0
19407,Tourist,305,803,498,59,3,0,160,53.333333333333336
19408,Tourist,305,800,495,73,1,0,47,47.0
19409,Tourist,305,724,419,67,3,0,154,51.333333333333336
19410,Tourist,305,613,308,34,0,0,0,0.0
19411,Tourist,305,875,570,94,3,1,202,67.33333333333333
19412,Tourist,305,833,528,44,2,1,49,24.5
19413,Tourist,305,902,597,40,2,0,64,32.0
19414,Tourist,305,702,397,73,4,0,266,66.5
19415,Tourist,305,753,448,70,4,1,284,71.0
19416,Tourist,305,631,326,78,3,0,284,94.66666666666667
19417,Tourist,305,809,504,46,3,1,87,29.0
19418,Tourist,305,884,579,54,4,1,155,38.75
19419,Tourist,305,773,468,115,5,0,367,73.4
19420,Tourist,305,786,481,76,1,0,0,0.0
19421,Tourist,305,665,360,74,3,1,189,63.0
19422,Tourist,305,627,322,111,3,0,278,92.66666666666667
19423,Tourist,305,820,515,34,0,0,0,0.0
19424,Tourist,305,622,317,104,3,0,270,90.0
19425,Tourist,305,626,321,71,0,0,0,0.0
19426,Tourist,305,781,476,69,4,1,239,59.75
19427,Tourist,305,646,341,102,2,0,196,98.0
19428,Tourist,305,775,470,94,5,0,352,70.4
19429,Tourist,305,774,469,120,5,1,331,66.2
19430,Tourist,305,678,373,120,3,1,208,69.33333333333333
19431,Tourist,305,801,496,49,3,0,116,38.666666666666664
19432,Tourist,305,875,570,74,4,1,275,68.75
19433,Tourist,305,809,504,33,1,0,55,55.0
19434,Tourist,305,835,530,64,3,1,85,28.333333333333332
19435,Tourist,305,721,416,60,0,0,0,0.0
19436,Tourist,305,866,561,119,0,0,0,0.0
19437,Tourist,305,616,311,70,0,0,0,0.0
19438,Tourist,305,799,494,37,2,1,25,12.5
19439,Tourist,305,860,555,106,0,0,0,0.0
19440,Tourist,305,673,368,66,0,0,0,0.0
19441,Tourist,305,749,444,117,0,0,0,0.0
19442,Tourist,305,757,452,78,0,0,0,0.0
19443,Tourist,305,815,510,75,6,0,384,64.0
19444,Tourist,305,626,321,87,3,0,267,89.0
19445,Tourist,305,624,319,78,0,0,0,0.0
19446,Tourist,305,700,395,63,2,0,114,57.0
19447,Tourist,305,883,578,65,2,0,75,37.5
19448,Tourist,305,731,426,118,2,1,98,49.0
19449,Tourist,305,881,576,82,2,0,123,61.5
19450,Tourist,305,657,352,49,0,0,0,0.0
19451,Tourist,305,907,602,52,2,1,14,7.0
19452,Tourist,305,643,338,61,2,0,123,61.5
19453,Tourist,305,605,300,115,0,0,0,0.0
19454,Tourist,305,883,578,110,6,1,337,56.166666666666664
19455,Tourist,305,669,364,65,0,0,0,0.0
19456,Tourist,305,894,589,37,3,0,111,37.0
19457,Tourist,305,851,546,108,0,0,0,0.0
19458,Tourist,305,736,431,96,4,1,282,70.5
19459,Tourist,305,876,571,53,0,0,0,0.0
19460,Tourist,305,711,406,59,1,1,0,0.0
19461,Tourist,305,853,548,116,5,0,330,66.0
19462,Tourist,305,851,546,70,1,0,56,56.0
19463,Tourist,305,835,530,111,6,0,442,73.66666666666667
19464,Tourist,305,876,571,101,7,0,463,66.14285714285714
19465,Tourist,305,890,585,84,5,0,326,65.2
19466,Tourist,305,798,493,116,0,0,0,0.0
19467,Tourist,305,773,468,78,4,1,278,69.5
19468,Tourist,305,812,507,103,0,0,0,0.0
19469,Tourist,305,722,417,110,1,0,42,42.0
19470,Tourist,305,608,303,69,0,0,0,0.0
19471,Tourist,305,813,508,92,0,0,0,0.0
19472,Tourist,305,832,527,94,6,0,432,72.0
19473,Tourist,305,694,389,48,0,0,0,0.0
19474,Tourist,305,653,348,105,3,0,243,81.0
19475,Tourist,305,799,494,81,1,0,58,58.0
19476,Tourist,305,891,586,64,5,0,266,53.2
19477,Tourist,305,816,511,49,0,0,0,0.0
19478,Tourist,305,731,426,44,2,0,49,24.5
19479,Tourist,305,638,333,32,0,0,0,0.0
19480,Tourist,305,764,459,79,4,0,315,78.75
19481,Tourist,305,854,549,44,3,0,90,30.0
19482,Tourist,305,632,327,110,3,0,266,88.66666666666667
19483,Tourist,305,785,480,38,0,0,0,0.0
19484,Tourist,305,896,591,63,6,0,309,51.5
19485,Tourist,305,833,528,31,2,1,81,40.5
19486,Tourist,305,830,525,37,1,0,33,33.0
19487,Tourist,305,848,543,115,4,1,204,51.0
19488,Tourist,305,777,472,105,0,0,0,0.0
19489,Tourist,305,793,488,116,5,0,305,61.0
19490,Tourist,305,886,581,83,0,0,0,0.0
19491,Tourist,305,866,561,110,1,0,45,45.0
19492,Tourist,305,665,360,107,0,0,0,0.0
19493,Tourist,305,832,527,46,3,0,127,42.333333333333336
19494,Tourist,305,683,378,61,0,0,0,0.0
19495,Tourist,305,671,366,70,3,1,201,67.0
19496,Tourist,305,904,599,78,1,0,31,31.0
19497,Tourist,305,735,430,106,1,0,52,52.0
19498,Tourist,305,624,319,63,1,0,87,87.0
19499,Tourist,305,831,526,66,4,0,212,53.0
19500,Tourist,306,713,407,89,5,0,381,76.2
19501,Tourist,306,816,510,79,5,1,316,63.2
19502,Tourist,306,885,579,42,0,0,0,0.0
19503,Tourist,306,839,533,114,5,1,328,65.6
19504,Tourist,306,900,594,112,7,1,333,47.57142857142857
19505,Tourist,306,708,402,43,1,0,38,38.0
19506,Tourist,306,673,367,111,3,0,214,71.33333333333333
19507,Tourist,306,849,543,120,1,0,86,86.0
19508,Tourist,306,728,422,101,3,1,206,68.66666666666667
19509,Tourist,306,687,381,82,4,1,249,62.25
19510,Tourist,306,862,556,55,3,1,99,33.0
19511,Tourist,306,831,525,68,5,0,348,69.6
19512,Tourist,306,891,585,74,7,0,487,69.57142857142857
19513,Tourist,306,865,559,114,0,0,0,0.0
19514,Tourist,306,671,365,89,3,0,202,67.33333333333333
19515,Tourist,306,895,589,87,6,0,341,56.833333333333336
19516,Tourist,306,626,320,97,0,0,0,0.0
19517,Tourist,306,614,308,53,0,0,0,0.0
19518,Tourist,306,896,590,89,7,0,472,67.42857142857143
19519,Tourist,306,665,359,76,0,0,0,0.0
19520,Tourist,306,630,324,97,3,0,264,88.0
19521,Tourist,306,779,473,33,1,1,0,0.0
19522,Tourist,306,905,599,90,6,1,362,60.333333333333336
19523,Tourist,306,898,592,58,0,0,0,0.0
19524,Tourist,306,792,486,119,5,0,383,76.6
19525,Tourist,306,853,547,71,6,0,368,61.333333333333336
19526,Tourist,306,778,472,46,1,0,54,54.0
19527,Tourist,306,829,523,85,1,0,7,7.0
19528,Tourist,306,897,591,49,3,0,100,33.333333333333336
19529,Tourist,306,863,557,74,6,1,344,57.333333333333336
19530,Tourist,306,708,402,108,0,0,0,0.0
19531,Tourist,306,677,371,48,1,1,0,0.0
19532,Tourist,306,884,578,44,4,0,146,36.5
19533,Tourist,306,674,368,43,1,0,23,23.0
19534,Tourist,306,926,620,95,6,1,345,57.5
19535,Tourist,306,874,568,89,6,0,420,70.0
19536,Tourist,306,623,317,32,1,1,0,0.0
19537,Tourist,306,639,333,57,1,0,76,76.0
19538,Tourist,306,892,586,97,0,0,0,0.0
19539,Tourist,306,878,572,48,4,1,114,28.5
19540,Tourist,306,780,474,71,4,1,287,71.75
19541,Tourist,306,749,443,36,1,0,44,44.0
19542,Tourist,306,785,479,41,1,0,37,37.0
19543,Tourist,306,670,364,80,0,0,0,0.0
19544,Tourist,306,682,376,120,3,1,212,70.66666666666667
19545,Tourist,306,752,446,76,3,1,210,70.0
19546,Tourist,306,866,560,118,7,0,451,64.42857142857143
19547,Tourist,306,675,369,34,0,0,0,0.0
19548,Tourist,306,658,352,46,1,0,27,27.0
19549,Tourist,306,685,379,107,4,0,309,77.25
19550,Tourist,306,626,320,71,0,0,0,0.0
19551,Tourist,306,743,437,37,1,1,0,0.0
19552,Tourist,306,864,558,103,4,1,217,54.25
19553,Tourist,306,634,328,105,3,0,269,89.66666666666667
19554,Tourist,306,915,609,47,3,1,44,14.666666666666666
19555,Tourist,306,765,459,98,4,0,307,76.75
19556,Tourist,306,774,468,100,0,0,0,0.0
19557,Tourist,306,770,464,68,3,0,176,58.666666666666664
19558,Tourist,306,818,512,52,3,0,158,52.666666666666664
19559,Tourist,306,727,421,72,4,0,311,77.75
19560,Tourist,306,831,525,83,0,0,0,0.0
19561,Tourist,306,722,416,109,5,0,342,68.4
19562,Tourist,306,849,543,35,2,0,104,52.0
19563,Tourist,306,903,597,43,5,1,159,31.8
19564,Tourist,306,873,567,108,7,1,406,58.0
19565,Tourist,306,737,431,81,1,0,72,72.0
19566,Tourist,306,663,357,101,3,0,268,89.33333333333333
19567,Tourist,306,672,366,48,1,0,0,0.0
19568,Tourist,306,898,592,84,6,1,366,61.0
19569,Tourist,306,640,334,101,2,0,210,105.0
19570,Tourist,306,914,608,54,7,1,214,30.571428571428573
19571,Tourist,306,737,431,41,0,0,0,0.0
19572,Tourist,306,892,586,91,4,0,302,75.5
19573,Tourist,306,792,486,93,2,0,121,60.5
19574,Tourist,306,685,379,58,2,0,129,64.5
19575,Tourist,306,696,390,65,2,0,143,71.5
19576,Tourist,306,840,534,50,2,0,106,53.0
19577,Tourist,306,688,382,87,4,0,278,69.5
19578,Tourist,306,802,496,57,2,1,71,35.5
19579,Tourist,306,650,344,49,0,0,0,0.0
19580,Tourist,306,768,462,68,3,1,116,38.666666666666664
19581,Tourist,307,867,560,110,6,0,391,65.16666666666667
19582,Tourist,307,668,361,76,3,1,189,63.0
19583,Tourist,307,826,519,55,1,0,59,59.0
19584,Tourist,307,768,461,77,1,0,20,20.0
19585,Tourist,307,812,505,30,2,1,9,4.5
19586,Tourist,307,877,570,56,1,0,55,55.0
19587,Tourist,307,781,474,68,4,0,234,58.5
19588,Tourist,307,788,481,107,6,0,349,58.166666666666664
19589,Tourist,307,894,587,46,1,1,0,0.0
19590,Tourist,307,633,326,39,0,0,0,0.0
19591,Tourist,307,812,505,50,1,0,52,52.0
19592,Tourist,307,882,575,101,1,0,41,41.0
19593,Tourist,307,919,612,82,1,0,6,6.0
19594,Tourist,307,672,365,108,0,0,0,0.0
19595,Tourist,307,640,333,34,0,0,0,0.0
19596,Tourist,307,943,636,88,1,0,0,0.0
19597,Tourist,307,845,538,47,0,0,0,0.0
19598,Tourist,307,849,542,108,1,0,40,40.0
19599,Tourist,307,903,596,65,1,0,61,61.0
19600,Tourist,307,776,469,107,4,1,267,66.75
19601,Tourist,307,786,479,50,1,0,8,8.0
19602,Tourist,307,755,448,93,4,0,296,74.0
19603,Tourist,307,638,331,47,0,0,0,0.0
19604,Tourist,307,711,404,52,0,0,0,0.0
19605,Tourist,307,749,442,44,1,0,43,43.0
19606,Tourist,307,646,339,96,0,0,0,0.0
19607,Tourist,307,637,330,110,0,0,0,0.0
19608,Tourist,307,884,577,114,5,1,268,53.6
19609,Tourist,307,809,502,112,1,0,29,29.0
19610,Tourist,307,727,420,83,1,0,32,32.0
19611,Tourist,307,762,455,74,4,0,259,64.75
19612,Tourist,307,656,349,66,0,0,0,0.0
19613,Tourist,307,746,439,92,4,1,218,54.5
19614,Tourist,307,618,311,120,0,0,0,0.0
19615,Tourist,307,650,343,59,1,0,46,46.0
19616,Tourist,307,777,470,102,1,0,40,40.0
19617,Tourist,307,907,600,85,1,0,57,57.0
19618,Tourist,307,720,413,44,0,0,0,0.0
19619,Tourist,307,847,540,41,0,0,0,0.0
19620,Tourist,307,673,366,48,0,0,0,0.0
19621,Tourist,307,902,595,113,5,1,321,64.2
19622,Tourist,307,864,557,60,3,0,165,55.0
19623,Tourist,307,823,516,107,4,1,272,68.0
19624,Tourist,307,781,474,86,0,0,0,0.0
19625,Tourist,307,675,368,49,0,0,0,0.0
19626,Tourist,307,806,499,56,3,1,143,47.666666666666664
19627,Tourist,307,784,477,41,1,0,51,51.0
19628,Tourist,307,868,561,34,1,0,50,50.0
19629,Tourist,307,846,539,118,0,0,0,0.0
19630,Tourist,307,646,339,44,0,0,0,0.0
19631,Tourist,307,766,459,116,5,0,398,79.6
19632,Tourist,307,897,590,43,2,1,27,13.5
19633,Tourist,307,666,359,91,0,0,0,0.0
19634,Tourist,307,892,585,59,5,0,270,54.0
19635,Tourist,307,640,333,75,3,0,255,85.0
19636,Tourist,307,892,585,75,7,0,496,70.85714285714286
19637,Tourist,307,677,370,84,4,0,294,73.5
19638,Tourist,307,673,366,63,2,0,93,46.5
19639,Tourist,307,908,601,94,0,0,0,0.0
19640,Tourist,307,689,382,109,4,0,318,79.5
19641,Tourist,307,726,419,69,0,0,0,0.0
19642,Tourist,307,684,377,112,0,0,0,0.0
19643,Tourist,307,644,337,54,0,0,0,0.0
19644,Tourist,307,668,361,57,2,0,103,51.5
19645,Tourist,307,653,346,66,2,0,107,53.5
19646,Tourist,307,681,374,84,0,0,0,0.0
19647,Tourist,307,875,568,107,6,0,386,64.33333333333333
19648,Tourist,307,903,596,50,2,0,62,31.0
19649,Tourist,307,665,358,42,0,0,0,0.0
19650,Tourist,307,674,367,97,4,0,301,75.25
19651,Tourist,307,774,467,110,5,0,374,74.8
19652,Tourist,307,889,582,114,2,0,65,32.5
19653,Tourist,307,736,429,66,3,1,134,44.666666666666664
19654,Tourist,307,706,399,73,4,0,263,65.75
19655,Tourist,307,886,579,105,6,0,365,60.833333333333336
19656,Tourist,307,692,385,65,2,1,89,44.5
19657,Tourist,307,908,601,38,2,0,42,21.0
19658,Tourist,307,724,417,118,4,0,259,64.75
19659,Tourist,307,879,572,74,0,0,0,0.0
19660,Tourist,307,723,416,95,0,0,0,0.0
19661,Tourist,307,812,505,35,2,0,71,35.5
19662,Tourist,307,787,480,36,2,1,55,27.5
19663,Tourist,307,869,562,107,0,0,0,0.0
19664,Tourist,308,844,536,120,0,0,0,0.0
19665,Tourist,308,865,557,30,1,0,69,69.0
19666,Tourist,308,829,521,106,2,0,60,30.0
19667,Tourist,308,790,482,49,3,0,135,45.0
19668,Tourist,308,705,397,88,3,0,275,91.66666666666667
19669,Tourist,308,849,541,116,2,0,79,39.5
19670,Tourist,308,867,559,115,2,0,43,21.5
19671,Tourist,308,694,386,84,0,0,0,0.0
19672,Tourist,308,902,594,120,2,0,102,51.0
19673,Tourist,308,904,596,108,1,0,67,67.0
19674,Tourist,308,673,365,35,0,0,0,0.0
19675,Tourist,308,707,399,101,0,0,0,0.0
19676,Tourist,308,719,411,68,1,0,22,22.0
19677,Tourist,308,629,321,72,0,0,0,0.0
19678,Tourist,308,834,526,94,1,0,36,36.0
19679,Tourist,308,615,307,37,0,0,0,0.0
19680,Tourist,308,812,504,75,4,1,264,66.0
19681,Tourist,308,861,553,32,0,0,0,0.0
19682,Tourist,308,666,358,103,0,0,0,0.0
19683,Tourist,308,836,528,30,0,0,0,0.0
19684,Tourist,308,851,543,78,5,0,381,76.2
19685,Tourist,308,695,387,101,4,0,318,79.5
19686,Tourist,308,776,468,34,1,0,55,55.0
19687,Tourist,308,697,389,73,3,0,198,66.0
19688,Tourist,308,865,557,53,4,0,182,45.5
19689,Tourist,308,871,563,115,1,0,32,32.0
19690,Tourist,308,754,446,108,1,0,59,59.0
19691,Tourist,308,768,460,97,0,0,0,0.0
19692,Tourist,308,786,478,59,3,0,123,41.0
19693,Tourist,308,627,319,80,3,1,213,71.0
19694,Tourist,308,635,327,62,0,0,0,0.0
19695,Tourist,308,694,386,87,0,0,0,0.0
19696,Tourist,308,726,418,99,0,0,0,0.0
19697,Tourist,308,665,357,37,0,0,0,0.0
19698,Tourist,308,782,474,83,0,0,0,0.0
19699,Tourist,308,715,407,35,0,0,0,0.0
19700,Tourist,308,906,598,79,5,0,364,72.8
19701,Tourist,308,854,546,80,5,1,235,47.0
19702,Tourist,308,750,442,62,0,0,0,0.0
19703,Tourist,308,744,436,106,4,1,281,70.25
19704,Tourist,308,879,571,43,2,1,35,17.5
19705,Tourist,308,850,542,95,6,1,323,53.833333333333336
19706,Tourist,308,695,387,46,0,0,0,0.0
19707,Tourist,308,686,378,112,4,0,340,85.0
19708,Tourist,308,887,579,90,4,1,275,68.75
19709,Tourist,308,690,382,110,3,1,207,69.0
19710,Tourist,308,808,500,78,1,0,72,72.0
19711,Tourist,308,892,584,95,7,0,420,60.0
19712,Tourist,308,834,526,119,4,1,287,71.75
19713,Tourist,308,648,340,86,3,0,271,90.33333333333333
19714,Tourist,308,881,573,40,1,1,0,0.0
19715,Tourist,308,777,469,39,2,0,51,25.5
19716,Tourist,308,682,374,51,0,0,0,0.0
19717,Tourist,308,848,540,36,4,0,114,28.5
19718,Tourist,308,662,354,49,0,0,0,0.0
19719,Tourist,308,662,354,52,0,0,0,0.0
19720,Tourist,308,777,469,120,0,0,0,0.0
19721,Tourist,308,713,405,102,5,1,341,68.2
19722,Tourist,308,708,400,39,0,0,0,0.0
19723,Tourist,308,834,526,56,1,0,38,38.0
19724,Tourist,308,632,324,111,3,0,280,93.33333333333333
19725,Tourist,308,650,342,65,2,0,152,76.0
19726,Tourist,308,754,446,84,5,0,347,69.4
19727,Tourist,308,688,380,103,4,1,275,68.75
19728,Tourist,308,907,599,68,3,1,164,54.666666666666664
19729,Tourist,308,778,470,76,0,0,0,0.0
19730,Tourist,308,795,487,48,1,0,62,62.0
19731,Tourist,308,851,543,77,6,0,403,67.16666666666667
19732,Tourist,308,903,595,81,1,0,46,46.0
19733,Tourist,308,849,541,88,1,0,62,62.0
19734,Tourist,308,615,307,99,0,0,0,0.0
19735,Tourist,308,647,339,109,3,1,203,67.66666666666667
19736,Tourist,308,884,576,71,1,0,59,59.0
19737,Tourist,308,897,589,79,7,0,456,65.14285714285714
19738,Tourist,308,730,422,71,4,1,274,68.5
19739,Tourist,308,716,408,109,1,0,42,42.0
19740,Tourist,308,630,322,34,0,0,0,0.0
19741,Tourist,308,772,464,48,2,1,37,18.5
19742,Tourist,308,909,601,45,4,0,163,40.75
19743,Tourist,308,667,359,89,3,0,203,67.66666666666667
19744,Tourist,308,880,572,47,1,0,53,53.0
19745,Tourist,308,868,560,108,4,1,245,61.25
19746,Tourist,308,699,391,106,0,0,0,0.0
19747,Tourist,308,769,461,111,0,0,0,0.0
19748,Tourist,308,680,372,117,0,0,0,0.0
19749,Tourist,308,666,358,118,0,0,0,0.0
19750,Tourist,308,773,465,99,4,0,302,75.5
19751,Tourist,308,772,464,58,0,0,0,0.0
19752,Tourist,308,756,448,36,1,0,36,36.0
19753,Tourist,308,650,342,71,3,0,251,83.66666666666667
19754,Tourist,308,879,571,107,5,1,331,66.2
19755,Tourist,308,748,440,85,3,0,258,86.0
19756,Tourist,308,822,514,90,6,1,350,58.333333333333336
19757,Tourist,309,737,428,51,2,0,105,52.5
19758,Tourist,309,739,430,51,1,0,14,14.0
19759,Tourist,309,666,357,103,3,1,198,66.0
19760,Tourist,309,672,363,96,4,1,290,72.5
19761,Tourist,309,737,428,60,0,0,0,0.0
19762,Tourist,309,843,534,30,3,1,102,34.0
19763,Tourist,309,893,584,82,0,0,0,0.0
19764,Tourist,309,894,585,80,5,1,312,62.4
19765,Tourist,309,715,406,41,1,1,0,0.0
19766,Tourist,309,802,493,116,1,0,20,20.0
19767,Tourist,309,738,429,88,3,1,208,69.33333333333333
19768,Tourist,309,702,393,42,1,0,41,41.0
19769,Tourist,309,829,520,52,0,0,0,0.0
19770,Tourist,309,742,433,49,1,0,42,42.0
19771,Tourist,309,890,581,53,5,0,243,48.6
19772,Tourist,309,759,450,39,0,0,0,0.0
19773,Tourist,309,638,329,58,0,0,0,0.0
19774,Tourist,309,779,470,108,4,0,317,79.25
19775,Tourist,309,703,394,105,4,1,267,66.75
19776,Tourist,309,746,437,117,1,0,77,77.0
19777,Tourist,309,849,540,94,6,0,414,69.0
19778,Tourist,309,641,332,81,0,0,0,0.0
19779,Tourist,309,870,561,37,1,0,47,47.0
19780,Tourist,309,774,465,114,3,1,209,69.66666666666667
19781,Tourist,309,685,376,101,4,0,304,76.0
19782,Tourist,309,886,577,92,6,1,311,51.833333333333336
19783,Tourist,309,717,408,65,3,0,188,62.666666666666664
19784,Tourist,309,907,598,100,7,0,502,71.71428571428571
19785,Tourist,309,722,413,70,0,0,0,0.0
19786,Tourist,309,905,596,74,1,0,16,16.0
19787,Tourist,309,855,546,82,1,0,43,43.0
19788,Tourist,309,815,506,58,4,0,172,43.0
19789,Tourist,309,865,556,31,2,1,46,23.0
19790,Tourist,309,665,356,45,1,0,59,59.0
19791,Tourist,309,871,562,78,6,1,362,60.333333333333336
19792,Tourist,309,646,337,118,3,0,254,84.66666666666667
19793,Tourist,309,899,590,83,8,0,510,63.75
19794,Tourist,309,821,512,107,1,0,62,62.0
19795,Tourist,309,899,590,38,1,1,0,0.0
19796,Tourist,309,646,337,100,3,0,286,95.33333333333333
19797,Tourist,309,876,567,117,6,0,453,75.5
19798,Tourist,309,921,612,37,4,0,123,30.75
19799,Tourist,309,798,489,84,3,1,196,65.33333333333333
19800,Tourist,309,821,512,85,6,0,429,71.5
19801,Tourist,309,660,351,68,2,0,106,53.0
19802,Tourist,309,618,309,48,0,0,0,0.0
19803,Tourist,309,650,341,58,1,0,31,31.0
19804,Tourist,309,735,426,65,4,0,269,67.25
19805,Tourist,309,867,558,91,1,0,26,26.0
19806,Tourist,309,616,307,63,0,0,0,0.0
19807,Tourist,309,669,360,68,0,0,0,0.0
19808,Tourist,309,613,304,39,0,0,0,0.0
19809,Tourist,309,886,577,58,3,1,144,48.0
19810,Tourist,309,825,516,51,0,0,0,0.0
19811,Tourist,309,874,565,109,1,0,8,8.0
